,_entropy_hour,_label,_rate,_total,cnt_app,cnt_device,ratio_inapp_detected,ratio_kid_back_home,ratio_net_limit,ratio_web_filtered,scaled_inapp_detected,scaled_kid_back_home,scaled_net_limit,scaled_web_filtered
53b0103e3e2681ef4dc00242fd8814a8,2.4631046438,1,0.998594406608,-0.393204060119,2,6,0.240458015267,0.202290076336,0.545801526718,0.0114503816794,-0.240353044577,-0.32085678285,-0.303554010349,-0.11053573366
28d141f9ecab148ab94b31dfe8458eac,1.51555409958,1,0.995738522353,-0.418954028453,1,6,0.0,0.0,0.939024390244,0.0609756097561,-0.253918756827,-0.38606514573,-0.31924792868,-0.108207545252
08d52872e0daccc2c33c3d18718997ac,2.94700477016,1,0.989233349194,-0.249290348204,3,4,0.0654574132492,0.181388012618,0.720820189274,0.032334384858,-0.23604646926,-0.10308545776,-0.120220509844,-0.066300153902
5bc6076db1f38be404f77ada03f931f3,2.67235169799,0,0.303517320171,-0.386766568035,2,5,0.5667752443,0.120521172638,0.312703583062,0.0,-0.216451551567,-0.340542326361,-0.314729982494,-0.114028016272
c350f6ea5a30612ba4b7e581abe326c7,2.0235545738,1,0.75009146742,-0.409798484157,3,1,1.0,0.0,0.0,0.0,-0.222480757011,-0.38606514573,-0.337557500066,-0.114028016272
1a52448e4c5feabb22cc33cf994c5d38,1.27189908381,0,0.999133726784,-0.423674855981,3,1,0.510204081633,0.448979591837,0.0,0.0408163265306,-0.24853553768,-0.358997523402,-0.337557500066,-0.111699827864
9413311d434f3491f958d3e3eb334af5,3.17805383035,1,0.999849329769,0.490592075279,12,8,0.135093167702,0.204813664596,0.642701863354,0.0173913043478,-0.0665827305289,1.23676184745,0.646641408608,0.0163505345933
c5236f97674d4f470b93b4de18ca9399,3.17805383035,1,0.983891004884,0.807316685795,13,15,0.819158770511,0.126877744396,0.051999075572,0.00196440952161,1.27254686435,0.964855277708,-0.230553511445,-0.0942384148018
77fc13406b51c60ac133629f7323915b,2.61458943295,0,0.998781681425,-0.366309648747,1,5,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,0.409814375599
1acb0ed8605cf384b74afefaee7a3622,2.27928986786,1,0.999699320575,-0.406651265805,4,7,0.0416666666667,0.821428571429,0.0535714285714,0.0833333333333,-0.252411455466,-0.216277332948,-0.335417420294,-0.0977306974143
ab5beac78e9086d8144f9a153acb2727,1.78870626172,1,0.997690657279,-0.399498496823,1,4,0.0,0.0,0.995412844037,0.0045871559633,-0.253918756827,-0.38606514573,-0.285957798887,-0.112863922068
45cf5582a861c3c81f2c523fc1011fab,2.92520276417,0,0.754064841921,0.303618694093,5,17,0.674654198325,0.0118838885642,0.30937073836,0.00409117475161,0.491764759344,-0.311014011095,0.0400476864461,-0.0895820379852
38b7ee83ea054741873e7317a3c14647,2.2963323488,1,0.988283083746,-0.397066555369,5,2,1.0,0.0,0.0,0.0,-0.20331649685,-0.38606514573,-0.337557500066,-0.114028016272
22fb824384266232666e673be1652d16,0.651950837378,0,0.947582280325,-0.429683181926,1,1,0.0,1.0,0.0,0.0,-0.253918756827,-0.377452720444,-0.337557500066,-0.114028016272
721b9689ec99e0b60c7eb7e203e4bd9b,2.44130263781,1,0.997428903116,-0.359729101284,1,3,0.0,0.0100806451613,0.875,0.114919354839,-0.253918756827,-0.379913413383,-0.234358097707,-0.0476746466355
0d7bf0a00cf3d736fd4d12d1169800d0,3.17805383035,1,0.99904982503,0.303189527954,8,6,0.630409356725,0.211306042885,0.158089668616,0.000194931773879,0.442454471963,0.947630427135,-0.144712533907,-0.112863922068
0d82787ba232668e3191fd21791ba329,2.86744049912,1,0.984584553092,-0.327684696245,5,5,0.426388888889,0.0,0.569444444444,0.00416666666667,-0.187812825708,-0.38606514573,-0.2400649771,-0.11053573366
8bb7bd257bdbc75f53da0380e3f1e8a8,2.23857008375,1,0.994737211701,-0.318672207328,3,6,0.0191570881226,0.0,0.980842911877,0.0,-0.250688825339,-0.38606514573,-0.154937359486,-0.114028016272
15750c2b1d85d78b21d6df519ef0c02f,3.06252930025,1,0.997524520504,-0.170323778644,9,3,0.796153846154,0.175274725275,0.0263736263736,0.0021978021978,0.0580926249036,0.00641537801919,-0.32614374128,-0.109371639456
d8a9be342dafbcd340da326526b3517d,1.73094399668,1,0.99961538664,-0.332834689912,1,10,0.0,1.0,0.0,0.0,-0.253918756827,0.455491839362,-0.337557500066,-0.114028016272
83e27856f59cdf6f9077f90463c8cb9b,2.47726289686,1,0.999575608506,-0.366166593367,1,6,0.0,0.0,0.951219512195,0.0487804878049,-0.253918756827,-0.38606514573,-0.235547030914,-0.088417943781
169831b1bcd8ae851a1d63ab43120958,3.1202915653,1,0.978412871915,-0.228833428916,2,7,0.0233876683203,0.351523742027,0.625088589653,0.0,-0.246812907553,0.224186703109,-0.127829682369,-0.114028016272
f1ff1bb2ac663fc8c55f7ddab98b499a,1.52307919131,0,0.997915849759,-0.419097083833,1,3,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.0197363857356
2d1536d05b941bf0c1a7c8b0491603fc,2.75191596903,1,0.995324518592,-0.279761144067,7,8,0.254028436019,0.0,0.7336492891,0.0123222748815,-0.196210647576,-0.38606514573,-0.153510639638,-0.0988947916184
37c2822b56beb6d039f36fd05cb329c4,2.80967823408,1,0.972962376755,-0.185916815025,7,5,0.291642314436,0.156049094097,0.552308591467,0.0,-0.146469702663,-0.0575626383913,-0.112849123962,-0.114028016272
f6cf7c4f7b3a74c52987ecc7a6eac8a4,2.98296502922,1,0.999686291434,-0.092358596742,3,11,0.693868921776,0.3044397463,0.0,0.00169133192389,0.0994357479486,0.499784312262,-0.337557500066,-0.109371639456
feba784c4b7e4aa3c71d2587d6672566,3.17805383035,0,0.997387042759,-0.0408586600726,5,4,0.48623853211,0.224220183486,0.289541284404,0.0,0.0313918579371,0.365676547094,-0.149943840017,-0.114028016272
fccaad7f638fe704ab6cb6c529149627,3.06252930025,0,0.931382440385,3.10521524891,6,19,0.0774365821095,0.0199862442853,0.901039770199,0.00153740340656,0.158220501028,0.22172601017,4.95818879012,-0.0697924365145
8d4a20cf1051ff9777a466f9a2604a26,0.847039638508,0,0.997061362205,-0.411801259472,4,2,0.962121212121,0.00757575757576,0.0,0.030303030303,-0.226572003562,-0.384834799261,-0.337557500066,-0.109371639456
bfbed7ecbb19428e14baf67df30dfcbf,1.48552245466,1,0.999805394988,0.0353898572739,1,2,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,0.437151377552,-0.114028016272
25c7860ac274d9c3ee3b32d837f88082,0.936599518718,1,0.99375217374,-0.428824849648,1,1,0.0,1.0,0.0,0.0,-0.253918756827,-0.370070641627,-0.337557500066,-0.114028016272
9e69df1d20aec116dacd7fafbbcc2949,1.73094399668,1,0.996714557506,-0.289202799123,1,2,0.0,1.0,0.0,0.0,-0.253918756827,0.830747512539,-0.337557500066,-0.114028016272
c41ae8d866db101920f24979d21d312b,0.173205206749,1,0.999812500105,-0.430398458824,1,1,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.111699827864
b978928939e8bf3424d582dff299b476,0.173205206749,1,0.998104795624,-0.430541514204,1,1,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.112863922068
ba0b330b40a312188f46070800205414,3.04072729426,1,0.999911081575,0.119506420501,10,7,0.220488819553,0.0,0.775611024441,0.00390015600624,-0.0713199633778,-0.38606514573,0.371760051172,-0.0965666032101
161e2b267b1d10802b16b4c8e1d7dc64,2.15249131257,1,0.999453803838,-0.353577719959,1,6,0.0,0.0,0.987012987013,0.012987012987,-0.253918756827,-0.38606514573,-0.211055006852,-0.105879356843
798d78121bf3c983098f8acf61876ce8,2.61170520507,1,0.998288362121,-0.374177694627,1,5,0.0,0.144303797468,0.0,0.855696202532,-0.253918756827,-0.315935396972,-0.337557500066,0.279435824733
debfc2a53875cfd56236491861afd41f,1.01328432955,1,0.972664015905,-0.426965129713,1,1,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.33137504739,-0.114028016272
d0e40aa3cb7a27d68533bde9912d94c5,1.46531692627,1,0.956057265547,-0.417809585416,1,4,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.316156702342,-0.114028016272
7e61022e7d813493894dc57db666f8bb,2.36173836677,1,0.999422661058,-0.346854117116,2,3,0.0358361774744,0.20819112628,0.713310580205,0.042662116041,-0.249396852744,-0.235962876459,-0.238162683969,-0.0849256611685
d4b9bbee3afdd77d4ae2d7cf629682ec,0.882383053075,1,0.98816574223,-0.428967905028,1,2,0.0,0.0833333333333,0.833333333333,0.0833333333333,-0.253918756827,-0.384834799261,-0.335179633653,-0.112863922068
a6fcf7f0a41ad8c686531e6541b8ddc5,1.61541946658,1,0.994623867438,-0.38891239873,1,2,0.0,1.0,0.0,0.0,-0.253918756827,-0.0268039766555,-0.337557500066,-0.114028016272
cab2882c25730b5a6608a8d123865190,0.51409669734,1,0.999542942902,-0.429397071167,3,1,0.333333333333,0.666666666667,0.0,0.0,-0.253272770529,-0.378683066913,-0.337557500066,-0.114028016272
33bc4b090fb5957a7ed368bcba01bc24,1.79175946923,1,0.669181232751,-0.42038458225,1,1,0.0,0.75,0.25,0.0,-0.253918756827,-0.319626436381,-0.333277340521,-0.114028016272
949bb12b0248bb9ad882b2ea998dba5a,0.286835983056,1,0.99603324126,-0.430398458824,1,2,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.111699827864
c6592a032f494b06438ed8907e514dee,3.00476703521,0,0.997833101704,-0.143858533411,2,9,0.0354114713217,0.250374064838,0.71421446384,0.0,-0.238630414451,0.231568781925,0.00295297039075,-0.114028016272
e0facca32a87a6af49502e1b40d8c852,3.06252930025,1,0.959847102614,-0.0945044274365,8,16,0.774468085106,0.225531914894,0.0,0.0,0.137979597037,0.26601848307,-0.337557500066,-0.114028016272
c9e37353cb4df1fed5034a27babe0a18,1.17490912344,1,0.999870520804,-0.426822074333,4,2,0.777777777778,0.0,0.222222222222,0.0,-0.249396852744,-0.38606514573,-0.336130780218,-0.114028016272
81f021beaccca20ed05da48d9e61e7a3,2.78787622809,1,0.987428330546,-0.104661359391,6,15,0.506801228609,0.308029837648,0.1847301448,0.000438788942519,-0.00521403225902,0.477638075812,-0.237449324045,-0.112863922068
b92509c5389ab43430b4ea0ebed56178,3.17805383035,1,0.998162796771,0.484297638575,1,12,0.0,0.184959349593,0.6705753596,0.144465290807,-0.253918756827,1.06943472761,0.682309404815,0.96159502837
a9a7149d2a9fdcab9b30675aea55ace7,1.43598982854,1,0.999607462727,-0.424676243639,1,1,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.0651360596978
a1655eb82457208fe5f7277d8a040250,1.68884089472,1,0.994069207844,-0.419669305352,2,1,0.142857142857,0.246753246753,0.519480519481,0.0909090909091,-0.251550140402,-0.362688562811,-0.328046034411,-0.105879356843
3098091b12ad8a3763600e60019594c7,2.35409461385,1,0.531867560419,-0.339415237375,3,3,0.0564263322884,0.103448275862,0.84012539185,0.0,-0.246166921256,-0.304862278747,-0.210103860286,-0.114028016272
cee827c264b9b22ef1b65a23d162b7fe,3.17805383035,1,0.999847543454,2.07221235255,16,12,0.388831732968,0.336648376772,0.0500685871056,0.224451303155,1.21096283731,6.86067555923,-0.129256402217,4.45736992346
2ab9c5062b8296b4abad7e4ce82bde9d,3.17805383035,1,0.999394072142,1.52345191626,13,8,0.809297218155,0.190702781845,0.0,0.0,2.12654074975,2.81898740714,-0.337557500066,-0.114028016272
0e9ffa5cbe36c6ba5b203f5da692f24a,2.67235169799,1,0.916482675131,-0.304938890883,2,3,0.0261660978385,0.211604095563,0.762229806598,0.0,-0.248966195212,-0.157220702415,-0.178240450341,-0.114028016272
8a3b6c62f9eb30e1a7108ac3ff65c520,1.88622803772,1,0.999150963811,-0.396923499989,2,2,0.00423728813559,0.245762711864,0.75,0.0,-0.253703428061,-0.314705050503,-0.295469264542,-0.114028016272
6028951f61e72e864e020674b42ceffb,0.847039638508,1,0.99885079739,-0.381187408229,1,2,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.255283322149,-0.114028016272
661e2a9230a56811352ba810e166d4db,2.18435884222,1,0.997121606053,-0.410942927194,3,2,0.434782608696,0.00724637681159,0.557971014493,0.0,-0.240999030875,-0.384834799261,-0.31924792868,-0.114028016272
5e0697bef27fa9a2f0a2dea4085653ac,0.623848004006,1,0.99794863883,-0.428967905028,1,2,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.33470406037,-0.114028016272
4eefb73c7b4290d04f8158234dd853dc,1.32966134885,1,0.998528032116,-0.414805422444,4,2,0.990990990991,0.0,0.0,0.00900900900901,-0.230232592582,-0.38606514573,-0.337557500066,-0.112863922068
b712ad5747b8ed14df893cea3d08dbc7,2.69415370398,1,0.99880691034,-0.208662620387,6,12,0.0264175257732,0.0,0.954896907216,0.0186855670103,-0.245090277426,-0.38606514573,0.0148423024598,-0.0802692843519
c810ff1797ba00b76a80dfd157a85d26,1.73094399668,1,0.999180554112,-0.252723677315,1,7,0.0,1.0,0.0,0.0,-0.253918756827,1.14448586224,-0.337557500066,-0.114028016272
3b36b9f3a648666c8cdf542ca8f53948,2.98296502922,1,0.994487841046,-0.308229164614,2,2,0.0233644859813,0.360981308411,0.61214953271,0.0035046728972,-0.249612181509,-0.00588808667514,-0.212957299983,-0.11053573366
67fe34f943c3a9407fe7a27f06515d81,3.1202915653,1,0.988219760749,-0.270891710529,3,9,0.686660698299,0.280214861235,0.0304386750224,0.00268576544315,-0.0887615934125,-0.000966700797412,-0.329472754259,-0.11053573366
f2181212801916a62fb37e26c4e42853,1.4780929305,0,0.965746925032,-0.423674855981,2,3,0.510204081633,0.448979591837,0.0408163265306,0.0,-0.24853553768,-0.358997523402,-0.337081926784,-0.114028016272
d502d6d57e81b6d64c4af199aff28b33,2.31161985465,1,0.998584096839,-0.375322137664,3,4,0.529715762274,0.245478036176,0.0,0.22480620155,-0.209776359825,-0.269182231134,-0.337557500066,-0.0127518205107
717cfe124d0f81cff8873b78a77fd21c,0.762104222047,1,0.998534853797,-0.429397071167,1,1,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.335417420294,-0.114028016272
83f5dd41e848267bcd6ba583b8bca393,1.29043365353,1,0.999288222582,-0.296355568104,1,2,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.11427584381,-0.114028016272
572f4251fe75174820310fc5af5824b1,3.17805383035,1,0.999917785225,3.22809982001,4,19,0.0111823584611,0.0,0.828041914295,0.160775727244,-0.192334729791,-0.38606514573,4.69828799109,4.67272735123
b06fecc134916fd178436a57e972751f,2.86744049912,1,0.99513526172,-0.28634169153,4,2,0.0545094152626,0.281466798811,0.642220019822,0.0218037661051,-0.242075674704,-0.036646748411,-0.183471756452,-0.088417943781
a2feefec9040778d4295a3234a23a7d2,2.53214093403,1,0.998388527516,-0.389484620248,4,5,0.0763888888889,0.0,0.90625,0.0173611111111,-0.249181523978,-0.38606514573,-0.275495186666,-0.108207545252
5d27c9b0c37cd930b2377b854e97ed27,2.88924250511,1,0.999516138584,-0.344851341801,3,5,0.298333333333,0.0,0.676666666667,0.025,-0.215374907738,-0.38606514573,-0.241016123666,-0.0965666032101
67bcff94adb3bb909216302d6773b047,2.49618067498,1,0.837727974431,-0.383476294303,4,3,0.409090909091,0.481818181818,0.109090909091,0.0,-0.224849373436,-0.19044005709,-0.328997180977,-0.114028016272
c17aac8e5cad20d893137f2a802f0225,2.78787622809,1,0.998500776117,-0.366166593367,1,7,0.0,0.0,0.505543237251,0.494456762749,-0.253918756827,-0.38606514573,-0.283342145832,0.145564991255
544e50501af127eb8ca64a10e388d5ac,2.02125623194,1,0.993647789839,-0.40064293986,3,3,0.257142857143,0.0,0.585714285714,0.157142857143,-0.24229100347,-0.38606514573,-0.308309743176,-0.0756129075353
1359a78107ebe3178c8412613c5baea2,2.78787622809,0,0.998825492032,-0.240850080805,3,3,0.00301431801055,0.0542577241899,0.938960060286,0.00376789751319,-0.253057441763,-0.297480199931,-0.0412753449061,-0.108207545252
5159a63ab90237680ef7795e588fb126,3.00476703521,1,0.892086111461,-0.0769086157412,5,6,0.321876263647,0.0752122927618,0.59684593611,0.00606550748079,-0.0825170592025,-0.157220702415,0.0134155826115,-0.0965666032101
322c3c3e63b44b42318cfe364e90bc31,2.53214093403,1,0.988778720324,-0.386766568035,1,2,0.0,0.0,0.947882736156,0.0521172638436,-0.253918756827,-0.38606514573,-0.268361587425,-0.095402509006
cdf39a4e96bfdf6ece6fdbe677ed1069,1.11714685839,1,0.999271219638,-0.419526249972,1,2,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.319010142039,-0.114028016272
126e3421ae50bdb7cb0282782417de39,3.00476703521,1,0.998365252209,-0.330259693078,5,3,0.866096866097,0.133903133903,0.0,0.0,-0.122998867184,-0.270412577603,-0.337557500066,-0.114028016272
445ea7901b1abfb2e82ee88684465e4e,3.1202915653,1,0.996879551298,0.477574035732,5,8,0.178925815089,0.00157505118916,0.817766577414,0.00173255630808,-0.00930527881035,-0.373761681036,0.897030741982,-0.101222980027
1eab8c5e9389e994cffaf9d87f845ce1,1.82771972828,1,0.950845054314,-0.418095696176,1,1,0.0,0.886363636364,0.113636363636,0.0,-0.253918756827,-0.290098121114,-0.335179633653,-0.114028016272
1eeb6c949cc701a7e02455932ed3c493,3.06252930025,1,0.991849327613,0.259271526406,5,9,0.719676549865,0.0,0.280116110305,0.000207339829981,0.493487389471,-0.38606514573,-0.0163077475611,-0.112863922068
ee8c8de87d61afd3aff6b902774b0655,3.17805383035,1,0.999556052971,0.0499815059969,8,16,0.135416666667,0.509523809524,0.349404761905,0.00565476190476,-0.155944168361,1.72028800994,-0.0583959830855,-0.0919102263935
12d1d414807446ac8a45cc0afcc18de3,0.779225951739,1,0.994118379187,-0.428681794269,1,2,0.0,1.0,0.0,0.0,-0.253918756827,-0.368840295158,-0.337557500066,-0.114028016272
7fd8adad3040ff81d01af0c505416fe3,3.17805383035,1,0.997301876706,1.05651915712,2,4,0.978260869565,0.0212581762216,0.0,0.000480954213159,1.93597479196,-0.114158575985,-0.337557500066,-0.108207545252
5e702439c8611f57c0b60bb395c96312,2.75191596903,1,0.999932521879,-0.348284670913,2,7,0.00868055555556,0.0,0.736111111111,0.255208333333,-0.252842112997,-0.38606514573,-0.236735964121,0.0570938317388
ffd27c42579bfebe22693f29eb4ffceb,1.27189908381,0,0.99105492628,-0.414519311685,1,2,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,0.0175146287974
24dd5545e09cad4681e546f6ba424941,2.41540790241,0,0.709490249031,-0.378898522155,2,8,0.0165745856354,0.256906077348,0.71546961326,0.0110497237569,-0.252626784231,-0.271642924073,-0.275970759949,-0.109371639456
f764824f1f7959691c97aa2fbc147b13,0.286835983056,1,0.989859959321,-0.430112348065,2,2,1.0,0.0,0.0,0.0,-0.253057441763,-0.38606514573,-0.337557500066,-0.114028016272
9df250912102cd9cde503fe824622dce,2.70542772917,1,0.999339392924,-0.111671072993,6,9,0.536322869955,0.440807174888,0.0067264573991,0.0161434977578,0.00361444714121,0.823365433723,-0.333990700446,-0.0721206249228
4eb8d32f3d950a602a5f453b1c1a17ec,3.06252930025,1,0.996333812908,-0.294352792789,8,7,0.496327387198,0.0839454354669,0.393494228751,0.0220356768101,-0.152068250575,-0.287637428175,-0.248387509549,-0.0895820379852
76d33547526e401f7d05de4277dd3be9,3.00476703521,0,0.999703988765,-0.171039055542,5,2,0.998898071625,0.000550964187328,0.0,0.000550964187328,0.136472295676,-0.384834799261,-0.337557500066,-0.112863922068
311e76fbf9c07f83d292b7294f45bfe8,1.78870626172,1,0.999411146564,-0.379041577535,6,3,0.98891966759,0.0,0.0,0.01108033241,-0.177046387415,-0.38606514573,-0.337557500066,-0.109371639456
1b24a60474274cecc1bf2110f83f5d0c,3.1202915653,1,0.999573107084,-0.222395936832,3,4,0.00961538461538,0.539148351648,0.436813186813,0.0144230769231,-0.250904154105,0.579756832775,-0.186325196148,-0.0895820379852
a441bdcbbebb8ca5da2a9d6ccf04730c,2.88924250511,1,0.968928478276,-0.198791799192,6,6,0.818630475015,0.0555212831585,0.125848241826,0.0,0.0318225154688,-0.275333963481,-0.289049025225,-0.114028016272
02e7f511851ab693a465b1be6ec20259,1.38575265523,1,0.997979838621,-0.423674855981,1,9,0.0,1.0,0.0,0.0,-0.253918756827,-0.325778168728,-0.337557500066,-0.114028016272
74274cdc2f2635f53741d706406d47a9,2.83148024007,1,0.992569328887,-0.221394549175,4,4,0.123034859877,0.228298017772,0.646616541353,0.00205058099795,-0.215159578972,0.0248705750607,-0.11261133732,-0.11053573366
8dabb38e09bdfc287e632bfdfb40ace5,0.173205206749,1,0.974176627717,-0.430541514204,1,1,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.112863922068
fd5b39a3d8e0891dfd36211a9705d5f0,1.96579230876,1,0.707605130653,-0.414233200925,3,5,0.782608695652,0.173913043478,0.00869565217391,0.0347826086957,-0.234539167899,-0.361458216341,-0.337319713425,-0.109371639456
c4f017acbfb2a4836cb1e180c00603e6,1.59361746059,1,0.999183902412,-0.422673468324,1,3,0.0,0.982142857143,0.0,0.0178571428571,-0.253918756827,-0.318396089911,-0.337557500066,-0.112863922068
627b45c3991d07dbc78ae7f613d19016,2.49906490285,1,0.999583703187,-0.407938764221,3,4,0.685534591195,0.157232704403,0.0,0.157232704403,-0.230447921348,-0.355306483994,-0.337557500066,-0.0849256611685
4640f45e5f2e576129509ca158fa6081,1.67318173163,1,0.990289723792,-0.40450543511,1,2,0.0,1.0,0.0,0.0,-0.253918756827,-0.160911741824,-0.337557500066,-0.114028016272
7447288f7145514a49514ccdeb9a600d,1.55765720154,1,0.978502134432,-0.401072105999,2,2,0.0289855072464,0.0,0.961352657005,0.00966183574879,-0.252626784231,-0.38606514573,-0.290237958432,-0.111699827864
b4b190a66838662482f2db31f814d1c3,2.92520276417,1,0.906385673988,-0.340988846551,3,3,0.0111642743222,0.0988835725678,0.885167464115,0.00478468899522,-0.252411455466,-0.309783664625,-0.2055859141,-0.11053573366
9069416af7fcd0a8ddebc4824622767f,3.17805383035,1,0.999637542595,0.724487620986,8,8,0.00928792569659,0.256470588235,0.732631578947,0.00160990712074,-0.237769099387,2.16198239247,1.06918827034,-0.0988947916184
2d001bfd4d9b862b01aaa3131bd03014,3.00476703521,1,0.999534829469,-0.212954281776,1,5,0.0,0.115637319317,0.0,0.884362680683,-0.253918756827,-0.16952416711,-0.337557500066,1.45284278252
8fe1e6fb41528db7a563e11381def90a,3.17805383035,1,0.997975677294,0.205911869801,3,8,0.903595505618,0.054606741573,0.0393258426966,0.00247191011236,0.611918210694,-0.0870909536577,-0.295944837825,-0.101222980027
49930a97eec4dd3c3b19beb8c932b09a,2.49906490285,1,0.997038962575,-0.369886033238,1,2,0.0,0.362352941176,0.637647058824,0.0,-0.253918756827,-0.196591789437,-0.273117320252,-0.114028016272
ff01f12e8fede1a2c8fab3122886de3f,1.29043365353,1,0.95413791804,-0.413517924027,1,1,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.309023103101,-0.114028016272
84af2b3a321a8f615df7056d33a6487c,2.66946747012,1,0.99549366248,-0.118537731216,3,5,0.347846012832,0.0380384967919,0.0389550870761,0.5751604033,-0.0904842235393,-0.283946388767,-0.317345635549,1.34691020995
5a48ef6196f0bed4b6683d890f1a6aac,3.1202915653,1,0.999501019464,1.52302275012,14,15,0.820824485612,0.179175514388,0.0,0.0,2.15991670846,2.62459266497,-0.337557500066,-0.114028016272
924b6182538420bea9d27fb6b0b0ace2,1.5130929164,0,0.95006574568,-0.419669305352,1,2,0.0,0.0,0.896103896104,0.103896103896,-0.253918756827,-0.38606514573,-0.321150221811,-0.104715262639
c149121b47e1f4b1ac1d3d2ffe78bc9b,2.80967823408,1,0.998229225941,-0.304366669364,4,8,0.584371460929,0.079275198188,0.285390713477,0.0509626274066,-0.142809113643,-0.29994089287,-0.277635266438,-0.0616437770854
4e3a3f2fd0fd2ceab9ed18dd9d960014,1.67318173163,0,0.646954822677,-0.417523474657,1,1,0.0,1.0,0.0,0.0,-0.253918756827,-0.272873270542,-0.337557500066,-0.114028016272
43b6c09dd0a91b747d1758cf72df7135,1.01027501193,1,0.999116703484,-0.283051417798,1,5,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.0921616861615,-0.114028016272
e8e4c8b767bf0da28e33460c91068418,0.173205206749,1,0.999759199868,-0.429969292685,1,1,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.108207545252
e72572b60d0624bb38ca516fc0f19372,0.544283732969,1,0.783143258237,-0.429969292685,1,1,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.336368566859,-0.114028016272
b881d67a9790b7dd2e4002ee80939a2f,3.00476703521,1,0.998848693865,-0.0653211299906,1,4,0.0,0.00469851213782,0.992560689115,0.00274079874706,-0.253918756827,-0.371300988097,0.265231635834,-0.105879356843
0f1e37f591ecdb750c7309170045a98b,2.44130263781,1,0.998442856254,-0.318529151948,2,8,0.00382653061224,0.0,0.934948979592,0.0612244897959,-0.253272770529,-0.38606514573,-0.163259891934,-0.0581514944729
7af9bf7be9b0cb4e369f5d3681bcd67f,1.11874333599,1,0.576275326763,-0.42810957275,1,3,0.0,1.0,0.0,0.0,-0.253918756827,-0.36391890928,-0.337557500066,-0.114028016272
a1a60347982e99b7cb62a97a7f7e6a04,0.456334432293,1,0.999529207905,-0.42796651737,1,2,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.0919102263935
b21873ce8e55c0f37a2aa84a46b187d0,2.70831195705,1,0.999811392948,-0.157734905236,1,3,0.0,0.00681341719078,0.982704402516,0.0104821802935,-0.253918756827,-0.370070641627,0.108292452522,-0.0907461321893
cfea1dd6c229da507484568e08e75304,3.00476703521,1,0.855812536011,-0.243997299157,4,3,0.544061302682,0.0,0.452107279693,0.00383141762452,-0.101035333066,-0.38606514573,-0.197263381652,-0.108207545252
004d37b82dc26391d164b787e8583560,1.48552245466,1,0.998658578325,-0.189636254895,1,2,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,0.06311299066,-0.114028016272
76a6537577f4c69f21b0ba18e7231502,3.17805383035,1,0.998854296112,3.47644395906,10,13,0.172781195079,0.0566051552431,0.0,0.770613649678,0.762217689264,1.51605049601,-0.337557500066,24.3866626987
d41d505ce7fddd370a0a95035e7581ed,2.16088110989,1,0.53192565238,-0.344279120283,1,3,0.0,0.0,1.0,0.0,-0.253918756827,-0.38606514573,-0.193934368672,-0.114028016272
0dbe30243aafba7e769cb6fa9b9c35fc,3.17805383035,1,0.956389247645,0.172723021725,8,10,0.275486012328,0.0,0.722617354196,0.00189663347558,-0.00370673089801,-0.38606514573,0.387216182862,-0.104715262639
d815ee530d82c6c722b7011b00078434,2.90340075818,1,0.996116102999,0.0170787686804,8,7,0.835782747604,0.0316293929712,0.130990415335,0.00159744408946,0.309381294661,-0.264260845256,-0.2400649771,-0.108207545252
4b8cf8091400d21cd0cc1372a03ea022,3.00476703521,0,0.995396166144,-0.0384267186188,3,9,0.646608315098,0.0,0.352662290299,0.00072939460248,0.127859145042,-0.38606514573,-0.107617817851,-0.111699827864
1ce592bcf6f10f1dc7f2780a3f7e5726,0.544283732969,1,0.99855244248,-0.429969292685,1,2,0.0,0.0,0.0,1.0,-0.253918756827,-0.38606514573,-0.337557500066,-0.108207545252
